idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
20,What color is the bedspread?,"[{'answer': 'beige', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'pink', 'answer_confidence': 'no', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'beige', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yellow', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Pink,White,Brown,White,0.3333333333333333,1.0,0.0,1.0
20,What color is the bedspread?,"[{'answer': 'beige', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'pink', 'answer_confidence': 'no', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'beige', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yellow', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Pink,White,Brown,White,0.3333333333333333,1.0,0.0,1.0
21,How many pictures are there?,"[{'answer': '7', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,4,4,3,5,0.0,0.0,0.0,0.0
21,How many pictures are there?,"[{'answer': '7', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,4,4,4,5,0.0,0.0,0.0,0.0
21,How many pictures are there?,"[{'answer': '7', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,4,4,5,4,0.0,0.0,0.0,0.0
22,Are these twin mattresses?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no, it is queen', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
22,Are these twin mattresses?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no, it is queen', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
22,Are these twin mattresses?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no, it is queen', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
23,How many sources of light are there?,"[{'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '2', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,1,1,1,1,1.0,1.0,1.0,1.0
23,How many sources of light are there?,"[{'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '2', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,1,1,2,1,1.0,1.0,0.6666666666666666,1.0
23,How many sources of light are there?,"[{'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '2', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '2', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,1,1,1,1,1.0,1.0,1.0,1.0
24,Is this room decorated for the 1970s?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
24,Is this room decorated for the 1970s?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
24,Is this room decorated for the 1970s?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
25,Are the lights on in this room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
25,Are the lights on in this room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
25,Are the lights on in this room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
26,Are the windows big?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,No,Yes,1.0,1.0,0.3333333333333333,1.0
26,Are the windows big?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
26,Are the windows big?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
27,What is the chair made of?,"[{'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'plastic', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'plastic, vinyl, metal', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Leather,Leather,Leather,Wood,1.0,1.0,1.0,0.0
27,What is the chair made of?,"[{'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'plastic', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'plastic, vinyl, metal', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Leather,Leather,Leather,Leather,1.0,1.0,1.0,1.0
27,What is the chair made of?,"[{'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'plastic', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'plastic, vinyl, metal', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'leather', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'leather', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Leather,Leather,Leather,Leather,1.0,1.0,1.0,1.0
28,Is this room in someone's home?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
28,Is this room in someone's home?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
28,Is this room in someone's home?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
29,Which room is this?,"[{'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'bedroom', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Bedroom,Bedroom,Bedroom,Living room,1.0,1.0,1.0,0.0
29,Which room is this?,"[{'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'bedroom', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Bedroom,Bedroom,Bedroom,Office,1.0,1.0,1.0,0.0
29,Which room is this?,"[{'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'bedroom', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Bedroom,Bedroom,Bedroom,Office,1.0,1.0,1.0,0.0
30,Is the bed white?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
30,Is the bed white?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,Yes,No,No,1.0,1.0,1.0,1.0
30,Is the bed white?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,Yes,Yes,No,1.0,1.0,1.0,1.0
31,Could this be a hotel room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
31,Could this be a hotel room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
